"id","Y","GltB","GltD","GltB2","GltD2","GlnA","GlnA3","GlnA4","GlnN","GlnA6","GatA","GatB","GatC","Gdh1","Gdh2","Gdh3"
"199.248","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"360104.9","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"199.830","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"199.994","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"929793.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"665939.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"199.901","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"1121268.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"360105.8","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"553218.4","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"553219.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"1244083.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"553220.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"360107.7","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"1032069.3","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0"
"827.3","1","0","0","1","0","0","1","0","0","0","1","1","1","0","0","0"
"6666666.205274","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0"
"1121102.3","1","0","0","1","0","0","1","0","0","0","1","1","1","0","0","0"
"883165.3","0","0","0","0","0","0","1","0","0","0","1","1","1","0","0","0"
"306254.7","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"195.462","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"195.363","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"195.1023","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"864566.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"195.899","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"645464.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"197.5229","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"1211776.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"197.15238","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"360109.7","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"195099.5","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"407148.6","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"197.5249","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"354242.17","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"192222.6","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"683082.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"683083.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"306263.5","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"306264.5","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"888826.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"85962.8","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"210.1381","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"563041.6","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"693745.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"570508.6","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"992119.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"85963.7","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"985081.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"684950.4","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"210.1380","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"1055529.4","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"585535.5","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"1321938.4","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"585538.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"866344.4","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"512562.5","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"210.1916","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"1235804.3","1","0","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"613026.4","1","0","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"537971.5","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"1206745.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"537972.5","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"556267.4","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"2137880.340","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"563192.3","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"665942.3","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"457398.5","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"571438.20","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"411464.8","1","1","0","0","0","0","0","0","1","0","1","1","1","1","0","0"
"525146.4","1","1","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"1121444.3","1","1","0","0","1","0","1","0","1","0","1","1","1","1","0","0"
"207559.7","1","1","0","0","1","0","1","0","1","0","1","1","1","0","0","0"
"1319815.3","1","0","1","0","0","0","0","0","1","0","1","1","1","0","0","0"
"457405.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"469601.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"457405.9","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"999414.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"457403.8","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"556264.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"469601.8","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"469603.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"469607.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"457403.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"190304.8","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0"
"525283.3","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0"
"546275.3","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0"
"469621.8","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0"
"469621.3","1","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0"
"469599.8","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"860.70","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"469599.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"393480.8","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"693991.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"1278306.3","1","1","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"469602.7","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"469606.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"469604.7","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"469602.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"851.120","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"469606.8","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"469604.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"469616.3","1","0","1","0","0","0","0","0","1","0","1","1","1","1","0","0"
"2764326.5","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0"
"2997997.3","1","0","0","0","0","0","0","0","1","0","1","1","1","1","0","0"
"2997996.3","1","0","0","0","0","0","0","0","1","0","1","1","1","1","0","0"
"457404.5","1","0","0","0","0","0","0","0","1","0","1","1","1","1","0","0"
"457404.3","1","1","0","0","0","0","0","0","1","0","1","1","1","1","0","0"
"469617.3","1","1","0","0","0","0","0","0","1","0","1","1","1","1","0","0"
"469618.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"2997998.3","1","0","0","0","0","0","0","0","1","0","1","1","1","1","0","0"
"469605.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"469615.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"469605.7","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"556263.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"742814.3","1","1","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"1095747.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"1161424.3","1","1","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"523794.5","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"32067.3","1","1","1","0","0","0","0","0","1","0","1","1","1","0","1","0"
"596323.3","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0"
"1123242.3","1","1","1","0","0","0","1","0","1","0","1","1","1","1","1","0"
"525371.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"633149.4","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1"
"908290.3","1","1","1","0","0","0","1","1","0","0","1","1","1","0","0","1"
"426355.14","1","1","1","0","0","0","1","1","0","0","1","1","1","0","0","1"
"441620.7","1","1","1","0","0","0","1","1","0","0","1","1","1","0","0","0"
"1033741.4","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"176299.3","1","1","1","0","0","0","1","1","0","0","1","1","1","0","0","1"
"1050720.3","1","1","1","0","0","0","1","1","0","0","1","1","1","0","0","1"
"266835.9","1","1","1","0","0","0","1","1","0","0","1","1","1","0","0","1"
"935546.3","1","1","1","0","0","0","1","1","0","0","1","1","1","0","0","1"
"1151114.3","1","1","1","0","0","0","1","1","0","0","1","1","1","1","0","1"
"439375.7","1","1","1","0","0","0","1","1","0","0","1","1","1","1","1","1"
"641118.3","1","1","1","0","0","0","1","1","0","0","1","1","1","1","0","1"
"529.12","1","1","1","0","0","0","1","1","0","0","1","1","1","1","0","1"
"2998065.3","1","1","1","0","0","0","1","1","0","0","1","1","1","1","0","1"
"1197906.5","1","1","1","1","0","0","1","1","0","0","1","1","1","1","1","0"
"224911.1","1","1","1","1","0","0","1","1","0","0","1","1","1","0","0","1"
"398525.3","1","1","1","1","0","0","1","1","0","0","1","1","1","0","0","1"
"1037409.3","1","1","1","1","0","0","1","1","0","0","1","1","1","0","0","1"
"375.29","1","1","1","1","0","0","1","1","0","0","1","1","1","0","0","1"
"1150469.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1"
"269796.9","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1"
"33053.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","1"
"557598.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","1"
"1009846.3","1","1","1","1","0","0","1","0","0","0","1","1","1","1","0","1"
"292.26","1","1","1","1","0","0","1","0","0","0","1","1","1","1","0","1"
"269483.3","1","1","1","1","0","0","1","0","0","0","1","1","1","1","0","1"
"266264.4","1","1","1","0","0","0","1","0","0","0","1","1","1","1","1","1"
"375286.7","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"1095769.4","1","1","1","0","0","0","1","0","0","0","1","1","1","1","1","0"
"556269.4","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"556268.6","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"658664.3","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","1"
"658080.3","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","1"
"2292075.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"1852381.4","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"887898.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","1","0"
"1506471.4","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"2259133.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"469610.4","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"762966.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"762967.3","1","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"742821.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"1203554.3","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"742823.3","1","0","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"1834205.4","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"1796652.5","1","1","1","0","0","0","1","0","0","0","1","1","1","0","0","0"
"54067.6","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"398578.5","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"225992.5","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"1009852.3","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"399795.3","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"688245.4","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"883100.3","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"883101.3","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"2045302.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"85698.28","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"762376.5","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"511.8","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"511.9","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"103855.15","1","1","1","1","0","0","1","0","0","0","1","1","1","1","1","0"
"546274.4","1","0","0","0","0","0","1","0","0","0","1","1","1","0","1","1"
"1032488.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","1"
"629741.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0"
"546262.4","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"546263.7","1","0","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"490.7","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"28449.60","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"546264.5","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"546265.5","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"997348.4","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"862513.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"490.6","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"546266.6","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"546268.4","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"28449.59","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"490.24","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"435832.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"28449.61","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"596320.3","1","0","0","0","0","0","1","0","0","0","1","1","1","1","1","0"
"1000565.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"999628.3","1","1","1","0","0","0","1","0","0","0","1","1","1","1","0","0"
"1115512.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"566551.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1169322.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"1169350.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"57706.21","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"546.84","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"1173691.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"546.83","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"1212820.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"1169319.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"1297584.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"1288347.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"1006003.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"67828.9","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"67829.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"546.94","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"742730.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"469595.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"500640.5","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"35703.17","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"35703.24","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"35703.16","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"35703.30","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"6666666.201630","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"637910.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"545.12","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"290338.8","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"545.23","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"28141.62","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"28141.40","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"956149.6","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1138308.5","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"290339.8","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1288122.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"718251.5","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"498217.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"636.8","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"500638.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1216965.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1421338.8","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"500639.8","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"716541.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"550.150","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"888063.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"550.252","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0"
"718254.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1259823.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1260282.3","1","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0"
"6666666.205272","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1045856.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"550.412","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1697388.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"61645.42","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"640513.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"701347.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","1","0"
"208962.36","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"502347.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"685038.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"502346.5","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"198215.1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0"
"373384.11","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"316407.9","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"562.39594","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"431946.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"469008.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"444454.5","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"6666666.201544","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"199310.1","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"749527.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"585034.5","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"536056.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"344601.5","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"300267.13","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1038844.18","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"216592.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"300269.12","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1274814.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1134782.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"749545.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"679207.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"316385.7","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1042804.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"624.634","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"749548.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"796392.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"585035.6","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"574521.7","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"42897.19","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"749531.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"749546.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"622.8","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"155864.8","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"869683.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1133853.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"754093.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"624.68","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"511145.12","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"457401.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"444450.8","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"481805.6","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"364106.8","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"754077.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"869729.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"749538.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"405955.13","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1110693.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"544404.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1133852.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"714962.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"885276.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"595496.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"444449.5","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"623.158","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"562.39593","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"885275.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"879462.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"573235.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"316401.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"362663.9","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"344610.7","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"595495.5","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"679206.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"585056.7","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"564.14","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"766162.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"585397.9","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"749533.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"679205.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"749547.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"701177.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"585055.8","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"386585.9","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"679204.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"749528.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"83333.1","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"511693.5","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"198214.1","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"469598.5","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"749550.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1050617.5","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"749540.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"585395.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"413997.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"749532.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"6666666.201637","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1033813.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"556266.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1127356.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"566546.4","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"1048334.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"525281.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
"655817.3","1","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0"
